NAME,LGFE,LE,SITE_NR,POCKET_NR,POSE
31_2,-3.0362999999999998,-0.43375714285714284,19,,./report/pdb_by_site/site_all_19_31_2_1.sdf
31_2,-3.0280000000000005,-0.43257142857142866,65,,./report/pdb_by_site/site_all_65_31_2_1.sdf
31_2,-3.008,-0.4297142857142857,14,,./report/pdb_by_site/site_all_14_31_2_2.sdf
31_2,-2.995,-0.4278571428571429,40,,./report/pdb_by_site/site_all_40_31_2_1.sdf
31_2,-2.93,-0.4185714285714286,58,,./report/pdb_by_site/site_all_58_31_2_2.sdf
31_2,-2.907,-0.4152857142857143,24,,./report/pdb_by_site/site_all_24_31_2_2.sdf
31_2,-2.821,-0.403,31,,./report/pdb_by_site/site_all_31_31_2_2.sdf
31_2,-2.8200000000000007,-0.40285714285714297,24,,./report/pdb_by_site/site_all_24_31_2_3.sdf
31_2,-2.795,-0.3992857142857143,35,,./report/pdb_by_site/site_all_35_31_2_1.sdf
31_2,-2.7859999999999996,-0.39799999999999996,12,,./report/pdb_by_site/site_all_12_31_2_2.sdf
31_2,-2.76,-0.39428571428571424,30,,./report/pdb_by_site/site_all_30_31_2_2.sdf
31_2,-2.72,-0.3885714285714286,3,,./report/pdb_by_site/site_all_3_31_2_3.sdf
31_2,-2.7199999999999998,-0.3885714285714285,36,,./report/pdb_by_site/site_all_36_31_2_2.sdf
31_2,-2.675,-0.3821428571428571,9,,./report/pdb_by_site/site_all_9_31_2_3.sdf
31_2,-2.67,-0.3814285714285714,26,,./report/pdb_by_site/site_all_26_31_2_1.sdf
31_2,-2.605,-0.37214285714285716,78,,./report/pdb_by_site/site_all_78_31_2_1.sdf
31_2,-2.602,-0.3717142857142857,54,,./report/pdb_by_site/site_all_54_31_2_1.sdf
31_2,-2.582,-0.36885714285714283,36,,./report/pdb_by_site/site_all_36_31_2_3.sdf
31_2,-2.5600000000000005,-0.36571428571428577,41,,./report/pdb_by_site/site_all_41_31_2_1.sdf
31_2,-2.508,-0.35828571428571426,109,,./report/pdb_by_site/site_all_109_31_2_1.sdf
31_2,-2.5,-0.35714285714285715,80,,./report/pdb_by_site/site_all_80_31_2_1.sdf
31_2,-2.47,-0.35285714285714287,53,,./report/pdb_by_site/site_all_53_31_2_1.sdf
31_2,-2.47,-0.35285714285714287,20,,./report/pdb_by_site/site_all_20_31_2_1.sdf
31_2,-2.435,-0.34785714285714286,81,,./report/pdb_by_site/site_all_81_31_2_1.sdf
31_2,-2.43,-0.34714285714285714,3,,./report/pdb_by_site/site_all_3_31_2_4.sdf
31_2,-2.383,-0.3404285714285714,74,,./report/pdb_by_site/site_all_74_31_2_1.sdf
31_2,-2.357,-0.33671428571428574,69,,./report/pdb_by_site/site_all_69_31_2_1.sdf
31_2,-2.34,-0.33428571428571424,96,,./report/pdb_by_site/site_all_96_31_2_1.sdf
31_2,-2.32,-0.3314285714285714,92,,./report/pdb_by_site/site_all_92_31_2_1.sdf
31_2,-2.2830000000000004,-0.3261428571428572,55,,./report/pdb_by_site/site_all_55_31_2_1.sdf
31_2,-2.279,-0.32557142857142857,67,,./report/pdb_by_site/site_all_67_31_2_1.sdf
31_2,-2.27,-0.3242857142857143,56,,./report/pdb_by_site/site_all_56_31_2_1.sdf
31_2,-2.23,-0.31857142857142856,75,,./report/pdb_by_site/site_all_75_31_2_2.sdf
31_2,-2.182,-0.3117142857142857,38,,./report/pdb_by_site/site_all_38_31_2_2.sdf
31_2,-2.1633,-0.3090428571428571,54,,./report/pdb_by_site/site_all_54_31_2_2.sdf
31_2,-2.152,-0.30742857142857144,61,,./report/pdb_by_site/site_all_61_31_2_1.sdf
31_2,-2.1500000000000004,-0.3071428571428572,57,,./report/pdb_by_site/site_all_57_31_2_1.sdf
31_2,-2.1399999999999997,-0.30571428571428566,58,,./report/pdb_by_site/site_all_58_31_2_3.sdf
31_2,-2.1390000000000002,-0.3055714285714286,53,,./report/pdb_by_site/site_all_53_31_2_2.sdf
31_2,-2.1123,-0.30175714285714283,124,,./report/pdb_by_site/site_all_124_31_2_1.sdf
31_2,-2.107,-0.30100000000000005,36,,./report/pdb_by_site/site_all_36_31_2_4.sdf
31_2,-2.1,-0.3,41,,./report/pdb_by_site/site_all_41_31_2_2.sdf
31_2,-2.0927000000000002,-0.29895714285714287,48,,./report/pdb_by_site/site_all_48_31_2_1.sdf
31_2,-2.06,-0.2942857142857143,80,,./report/pdb_by_site/site_all_80_31_2_2.sdf
31_2,-2.0500000000000003,-0.29285714285714287,22,,./report/pdb_by_site/site_all_22_31_2_2.sdf
31_2,-2.032,-0.2902857142857143,106,,./report/pdb_by_site/site_all_106_31_2_1.sdf
31_2,-2.022,-0.2888571428571428,38,,./report/pdb_by_site/site_all_38_31_2_3.sdf
31_2,-2.0140000000000002,-0.28771428571428576,21,,./report/pdb_by_site/site_all_21_31_2_2.sdf
32,-5.93,-0.8471428571428571,3,,./report/pdb_by_site/site_all_3_32_1.sdf
32,-5.09,-0.7271428571428571,10,,./report/pdb_by_site/site_all_10_32_1.sdf
32,-4.98,-0.7114285714285715,9,,./report/pdb_by_site/site_all_9_32_1.sdf
32,-4.79,-0.6842857142857143,5,,./report/pdb_by_site/site_all_5_32_1.sdf
32,-4.76,-0.6799999999999999,2,,./report/pdb_by_site/site_all_2_32_1.sdf
32,-4.75,-0.6785714285714286,11,,./report/pdb_by_site/site_all_11_32_1.sdf
32,-4.59,-0.6557142857142857,5,,./report/pdb_by_site/site_all_5_32_2.sdf
32,-4.58,-0.6542857142857142,10,,./report/pdb_by_site/site_all_10_32_2.sdf
32,-4.460000000000001,-0.6371428571428572,2,,./report/pdb_by_site/site_all_2_32_2.sdf
32,-4.26,-0.6085714285714285,12,,./report/pdb_by_site/site_all_12_32_1.sdf
32,-4.24,-0.6057142857142858,4,,./report/pdb_by_site/site_all_4_32_1.sdf
32,-4.23,-0.6042857142857143,15,,./report/pdb_by_site/site_all_15_32_1.sdf
32,-4.18,-0.5971428571428571,10,,./report/pdb_by_site/site_all_10_32_3.sdf
32,-4.15,-0.5928571428571429,24,,./report/pdb_by_site/site_all_24_32_1.sdf
32,-4.123,-0.5890000000000001,21,,./report/pdb_by_site/site_all_21_32_1.sdf
32,-3.96,-0.5657142857142857,19,,./report/pdb_by_site/site_all_19_32_1.sdf
32,-3.96,-0.5657142857142857,17,,./report/pdb_by_site/site_all_17_32_1.sdf
32,-3.95,-0.5642857142857143,22,,./report/pdb_by_site/site_all_22_32_1.sdf
32,-3.94,-0.5628571428571428,44,,./report/pdb_by_site/site_all_44_32_1.sdf
32,-3.71,-0.53,30,,./report/pdb_by_site/site_all_30_32_1.sdf
32,-3.67,-0.5242857142857142,20,,./report/pdb_by_site/site_all_20_32_1.sdf
32,-3.65,-0.5214285714285715,20,,./report/pdb_by_site/site_all_20_32_2.sdf
32,-3.64,-0.52,50,,./report/pdb_by_site/site_all_50_32_1.sdf
32,-3.62,-0.5171428571428571,56,,./report/pdb_by_site/site_all_56_32_1.sdf
32,-3.5900000000000003,-0.5128571428571429,14,,./report/pdb_by_site/site_all_14_32_1.sdf
32,-3.5700000000000003,-0.51,3,,./report/pdb_by_site/site_all_3_32_2.sdf
32,-3.56,-0.5085714285714286,36,,./report/pdb_by_site/site_all_36_32_1.sdf
32,-3.55,-0.5071428571428571,41,,./report/pdb_by_site/site_all_41_32_1.sdf
32,-3.54,-0.5057142857142857,26,,./report/pdb_by_site/site_all_26_32_1.sdf
32,-3.49,-0.4985714285714286,10,,./report/pdb_by_site/site_all_10_32_4.sdf
32,-3.4627000000000003,-0.4946714285714286,34,,./report/pdb_by_site/site_all_34_32_1.sdf
32,-3.46,-0.4942857142857143,25,,./report/pdb_by_site/site_all_25_32_1.sdf
32,-3.41,-0.48714285714285716,30,,./report/pdb_by_site/site_all_30_32_2.sdf
32,-3.3400000000000003,-0.4771428571428572,56,,./report/pdb_by_site/site_all_56_32_2.sdf
32,-3.2600000000000002,-0.46571428571428575,27,,./report/pdb_by_site/site_all_27_32_1.sdf
32,-3.079999999999999,-0.4399999999999999,80,,./report/pdb_by_site/site_all_80_32_1.sdf
32,-3.0700000000000003,-0.4385714285714286,30,,./report/pdb_by_site/site_all_30_32_3.sdf
32,-3.0599999999999996,-0.4371428571428571,53,,./report/pdb_by_site/site_all_53_32_1.sdf
32,-3.0500000000000003,-0.4357142857142858,85,,./report/pdb_by_site/site_all_85_32_1.sdf
32,-3.04,-0.4342857142857143,18,,./report/pdb_by_site/site_all_18_32_1.sdf
32,-3.035,-0.4335714285714286,41,,./report/pdb_by_site/site_all_41_32_2.sdf
32,-3.0300000000000002,-0.4328571428571429,25,,./report/pdb_by_site/site_all_25_32_2.sdf
32,-2.9899999999999998,-0.4271428571428571,9,,./report/pdb_by_site/site_all_9_32_2.sdf
32,-2.968,-0.424,38,,./report/pdb_by_site/site_all_38_32_1.sdf
32,-2.917,-0.4167142857142857,3,,./report/pdb_by_site/site_all_3_32_3.sdf
32,-2.87,-0.41000000000000003,78,,./report/pdb_by_site/site_all_78_32_1.sdf
32,-2.84,-0.4057142857142857,58,,./report/pdb_by_site/site_all_58_32_1.sdf
32,-2.801,-0.4001428571428572,35,,./report/pdb_by_site/site_all_35_32_1.sdf
32,-2.8000000000000003,-0.4,79,,./report/pdb_by_site/site_all_79_32_1.sdf
32,-2.71,-0.3871428571428571,58,,./report/pdb_by_site/site_all_58_32_2.sdf
32,-2.6799999999999997,-0.38285714285714284,24,,./report/pdb_by_site/site_all_24_32_2.sdf
32,-2.66,-0.38,109,,./report/pdb_by_site/site_all_109_32_1.sdf
32,-2.6000000000000005,-0.3714285714285715,74,,./report/pdb_by_site/site_all_74_32_1.sdf
32,-2.5700000000000003,-0.36714285714285716,10,,./report/pdb_by_site/site_all_10_32_5.sdf
32,-2.5700000000000003,-0.36714285714285716,91,,./report/pdb_by_site/site_all_91_32_1.sdf
32,-2.56,-0.3657142857142857,50,,./report/pdb_by_site/site_all_50_32_2.sdf
32,-2.535,-0.36214285714285716,81,,./report/pdb_by_site/site_all_81_32_1.sdf
32,-2.5279999999999996,-0.3611428571428571,75,,./report/pdb_by_site/site_all_75_32_1.sdf
32,-2.4899999999999998,-0.3557142857142857,14,,./report/pdb_by_site/site_all_14_32_2.sdf
32,-2.4699999999999998,-0.3528571428571428,77,,./report/pdb_by_site/site_all_77_32_1.sdf
32,-2.46,-0.3514285714285714,41,,./report/pdb_by_site/site_all_41_32_3.sdf
32,-2.4499999999999997,-0.35,108,,./report/pdb_by_site/site_all_108_32_1.sdf
32,-2.4299999999999997,-0.3471428571428571,41,,./report/pdb_by_site/site_all_41_32_4.sdf
32,-2.423,-0.34614285714285714,22,,./report/pdb_by_site/site_all_22_32_2.sdf
32,-2.42,-0.3457142857142857,27,,./report/pdb_by_site/site_all_27_32_2.sdf
32,-2.41,-0.3442857142857143,80,,./report/pdb_by_site/site_all_80_32_2.sdf
32,-2.41,-0.3442857142857143,67,,./report/pdb_by_site/site_all_67_32_1.sdf
32,-2.3899999999999997,-0.34142857142857136,109,,./report/pdb_by_site/site_all_109_32_2.sdf
32,-2.3600000000000003,-0.3371428571428572,57,,./report/pdb_by_site/site_all_57_32_1.sdf
32,-2.32,-0.3314285714285714,67,,./report/pdb_by_site/site_all_67_32_2.sdf
32,-2.2960000000000003,-0.328,38,,./report/pdb_by_site/site_all_38_32_2.sdf
32,-2.29,-0.3271428571428571,67,,./report/pdb_by_site/site_all_67_32_3.sdf
32,-2.221,-0.3172857142857143,61,,./report/pdb_by_site/site_all_61_32_1.sdf
32,-2.1999999999999997,-0.3142857142857142,93,,./report/pdb_by_site/site_all_93_32_1.sdf
32,-2.1969999999999996,-0.3138571428571428,41,,./report/pdb_by_site/site_all_41_32_5.sdf
32,-2.17,-0.31,75,,./report/pdb_by_site/site_all_75_32_2.sdf
32,-2.15,-0.3071428571428571,21,,./report/pdb_by_site/site_all_21_32_2.sdf
32,-2.12,-0.3028571428571429,11,,./report/pdb_by_site/site_all_11_32_2.sdf
32,-2.08,-0.29714285714285715,87,,./report/pdb_by_site/site_all_87_32_1.sdf
32,-2.077,-0.2967142857142857,36,,./report/pdb_by_site/site_all_36_32_2.sdf
32,-2.069,-0.29557142857142854,65,,./report/pdb_by_site/site_all_65_32_1.sdf
32,-2.05,-0.2928571428571428,125,,./report/pdb_by_site/site_all_125_32_1.sdf
32,-2.049,-0.2927142857142857,79,,./report/pdb_by_site/site_all_79_32_2.sdf
32,-2.0443000000000002,-0.29204285714285716,19,,./report/pdb_by_site/site_all_19_32_2.sdf
32,-2.04,-0.2914285714285714,57,,./report/pdb_by_site/site_all_57_32_2.sdf
32,-2.0300000000000002,-0.29000000000000004,59,,./report/pdb_by_site/site_all_59_32_1.sdf
33,-6.390000000000001,-0.9128571428571429,3,,./report/pdb_by_site/site_all_3_33_1.sdf
33,-5.869999999999999,-0.8385714285714284,3,,./report/pdb_by_site/site_all_3_33_2.sdf
33,-5.6,-0.7999999999999999,10,,./report/pdb_by_site/site_all_10_33_1.sdf
33,-5.22,-0.7457142857142857,2,,./report/pdb_by_site/site_all_2_33_1.sdf
33,-5.2,-0.7428571428571429,9,,./report/pdb_by_site/site_all_9_33_1.sdf
33,-4.890000000000001,-0.6985714285714286,11,,./report/pdb_by_site/site_all_11_33_1.sdf
33,-4.77,-0.6814285714285714,10,,./report/pdb_by_site/site_all_10_33_2.sdf
33,-4.6690000000000005,-0.667,21,,./report/pdb_by_site/site_all_21_33_1.sdf
33,-4.65,-0.6642857142857144,27,,./report/pdb_by_site/site_all_27_33_1.sdf
33,-4.43,-0.6328571428571428,5,,./report/pdb_by_site/site_all_5_33_1.sdf
33,-4.37,-0.6242857142857143,5,,./report/pdb_by_site/site_all_5_33_2.sdf
33,-4.367999999999999,-0.6239999999999999,20,,./report/pdb_by_site/site_all_20_33_1.sdf
33,-4.342,-0.6202857142857142,2,,./report/pdb_by_site/site_all_2_33_2.sdf
33,-4.3,-0.6142857142857142,19,,./report/pdb_by_site/site_all_19_33_1.sdf
33,-4.2958,-0.6136857142857143,15,,./report/pdb_by_site/site_all_15_33_1.sdf
33,-4.2219999999999995,-0.6031428571428571,2,,./report/pdb_by_site/site_all_2_33_3.sdf
33,-4.128,-0.5897142857142857,27,,./report/pdb_by_site/site_all_27_33_2.sdf
33,-4.12,-0.5885714285714286,18,,./report/pdb_by_site/site_all_18_33_1.sdf
33,-4.108,-0.5868571428571429,24,,./report/pdb_by_site/site_all_24_33_1.sdf
33,-3.94,-0.5628571428571428,17,,./report/pdb_by_site/site_all_17_33_1.sdf
33,-3.8899999999999997,-0.5557142857142857,24,,./report/pdb_by_site/site_all_24_33_2.sdf
33,-3.8899999999999997,-0.5557142857142857,12,,./report/pdb_by_site/site_all_12_33_1.sdf
33,-3.76,-0.5371428571428571,26,,./report/pdb_by_site/site_all_26_33_1.sdf
33,-3.7329999999999997,-0.5332857142857143,20,,./report/pdb_by_site/site_all_20_33_2.sdf
33,-3.6300000000000003,-0.5185714285714286,22,,./report/pdb_by_site/site_all_22_33_1.sdf
33,-3.6100000000000003,-0.5157142857142858,3,,./report/pdb_by_site/site_all_3_33_3.sdf
33,-3.53,-0.5042857142857142,10,,./report/pdb_by_site/site_all_10_33_3.sdf
33,-3.52,-0.5028571428571429,41,,./report/pdb_by_site/site_all_41_33_1.sdf
33,-3.4899999999999998,-0.49857142857142855,25,,./report/pdb_by_site/site_all_25_33_1.sdf
33,-3.4299999999999997,-0.48999999999999994,30,,./report/pdb_by_site/site_all_30_33_1.sdf
33,-3.4059999999999997,-0.48657142857142854,3,,./report/pdb_by_site/site_all_3_33_4.sdf
33,-3.361,-0.48014285714285715,14,,./report/pdb_by_site/site_all_14_33_1.sdf
33,-3.325,-0.47500000000000003,27,,./report/pdb_by_site/site_all_27_33_3.sdf
33,-3.2669999999999995,-0.46671428571428564,19,,./report/pdb_by_site/site_all_19_33_2.sdf
33,-3.197,-0.45671428571428574,3,,./report/pdb_by_site/site_all_3_33_5.sdf
33,-3.165,-0.4521428571428571,30,,./report/pdb_by_site/site_all_30_33_2.sdf
33,-3.154,-0.45057142857142857,53,,./report/pdb_by_site/site_all_53_33_1.sdf
33,-3.061,-0.4372857142857143,21,,./report/pdb_by_site/site_all_21_33_2.sdf
33,-3.04,-0.4342857142857143,56,,./report/pdb_by_site/site_all_56_33_1.sdf
33,-3.019,-0.43128571428571433,44,,./report/pdb_by_site/site_all_44_33_1.sdf
33,-2.998,-0.4282857142857143,5,,./report/pdb_by_site/site_all_5_33_3.sdf
33,-2.8679999999999994,-0.40971428571428564,10,,./report/pdb_by_site/site_all_10_33_4.sdf
33,-2.8507,-0.40724285714285713,27,,./report/pdb_by_site/site_all_27_33_4.sdf
33,-2.85,-0.40714285714285714,4,,./report/pdb_by_site/site_all_4_33_1.sdf
33,-2.84,-0.4057142857142857,36,,./report/pdb_by_site/site_all_36_33_1.sdf
33,-2.839,-0.4055714285714286,38,,./report/pdb_by_site/site_all_38_33_1.sdf
33,-2.8299999999999996,-0.40428571428571425,80,,./report/pdb_by_site/site_all_80_33_1.sdf
33,-2.82,-0.40285714285714286,57,,./report/pdb_by_site/site_all_57_33_1.sdf
33,-2.78,-0.39714285714285713,58,,./report/pdb_by_site/site_all_58_33_1.sdf
33,-2.7720000000000002,-0.396,61,,./report/pdb_by_site/site_all_61_33_1.sdf
33,-2.76,-0.39428571428571424,58,,./report/pdb_by_site/site_all_58_33_2.sdf
33,-2.76,-0.39428571428571424,24,,./report/pdb_by_site/site_all_24_33_3.sdf
33,-2.74,-0.39142857142857146,17,,./report/pdb_by_site/site_all_17_33_2.sdf
33,-2.733,-0.39042857142857146,25,,./report/pdb_by_site/site_all_25_33_2.sdf
33,-2.706,-0.38657142857142857,94,,./report/pdb_by_site/site_all_94_33_1.sdf
33,-2.699,-0.38557142857142856,10,,./report/pdb_by_site/site_all_10_33_5.sdf
33,-2.686,-0.38371428571428573,74,,./report/pdb_by_site/site_all_74_33_1.sdf
33,-2.668,-0.38114285714285717,78,,./report/pdb_by_site/site_all_78_33_1.sdf
33,-2.6500000000000004,-0.3785714285714286,85,,./report/pdb_by_site/site_all_85_33_1.sdf
33,-2.614,-0.3734285714285714,31,,./report/pdb_by_site/site_all_31_33_1.sdf
33,-2.5450000000000004,-0.3635714285714286,96,,./report/pdb_by_site/site_all_96_33_1.sdf
33,-2.522,-0.36028571428571426,75,,./report/pdb_by_site/site_all_75_33_1.sdf
33,-2.499,-0.35700000000000004,30,,./report/pdb_by_site/site_all_30_33_3.sdf
33,-2.492,-0.356,102,,./report/pdb_by_site/site_all_102_33_1.sdf
33,-2.4699999999999998,-0.3528571428571428,41,,./report/pdb_by_site/site_all_41_33_2.sdf
33,-2.4619999999999997,-0.3517142857142857,57,,./report/pdb_by_site/site_all_57_33_2.sdf
33,-2.4499999999999997,-0.35,36,,./report/pdb_by_site/site_all_36_33_2.sdf
33,-2.4400000000000004,-0.34857142857142864,41,,./report/pdb_by_site/site_all_41_33_3.sdf
33,-2.408,-0.344,41,,./report/pdb_by_site/site_all_41_33_4.sdf
33,-2.3810000000000002,-0.3401428571428572,80,,./report/pdb_by_site/site_all_80_33_2.sdf
33,-2.373,-0.339,85,,./report/pdb_by_site/site_all_85_33_2.sdf
33,-2.363,-0.3375714285714286,91,,./report/pdb_by_site/site_all_91_33_1.sdf
33,-2.3614,-0.33734285714285717,53,,./report/pdb_by_site/site_all_53_33_2.sdf
33,-2.355,-0.3364285714285714,81,,./report/pdb_by_site/site_all_81_33_1.sdf
33,-2.3541,-0.3363,51,,./report/pdb_by_site/site_all_51_33_1.sdf
33,-2.342,-0.3345714285714286,79,,./report/pdb_by_site/site_all_79_33_1.sdf
33,-2.322,-0.33171428571428574,67,,./report/pdb_by_site/site_all_67_33_1.sdf
33,-2.295,-0.32785714285714285,80,,./report/pdb_by_site/site_all_80_33_3.sdf
33,-2.289,-0.327,61,,./report/pdb_by_site/site_all_61_33_2.sdf
33,-2.286,-0.32657142857142857,11,,./report/pdb_by_site/site_all_11_33_2.sdf
33,-2.2800000000000002,-0.32571428571428573,77,,./report/pdb_by_site/site_all_77_33_1.sdf
33,-2.239,-0.31985714285714284,115,,./report/pdb_by_site/site_all_115_33_1.sdf
33,-2.2319999999999998,-0.31885714285714284,67,,./report/pdb_by_site/site_all_67_33_2.sdf
33,-2.216,-0.3165714285714286,36,,./report/pdb_by_site/site_all_36_33_3.sdf
33,-2.21,-0.3157142857142857,80,,./report/pdb_by_site/site_all_80_33_4.sdf
33,-2.1813,-0.3116142857142857,108,,./report/pdb_by_site/site_all_108_33_1.sdf
33,-2.18,-0.31142857142857144,56,,./report/pdb_by_site/site_all_56_33_2.sdf
33,-2.174,-0.31057142857142855,22,,./report/pdb_by_site/site_all_22_33_2.sdf
33,-2.15,-0.3071428571428571,76,,./report/pdb_by_site/site_all_76_33_1.sdf
33,-2.09,-0.29857142857142854,78,,./report/pdb_by_site/site_all_78_33_2.sdf
33,-2.0669999999999997,-0.29528571428571426,17,,./report/pdb_by_site/site_all_17_33_3.sdf
33,-2.066,-0.2951428571428571,60,,./report/pdb_by_site/site_all_60_33_1.sdf
33,-2.046,-0.29228571428571426,109,,./report/pdb_by_site/site_all_109_33_1.sdf
33,-2.043,-0.29185714285714287,116,,./report/pdb_by_site/site_all_116_33_1.sdf
33,-2.008,-0.28685714285714287,25,,./report/pdb_by_site/site_all_25_33_3.sdf
33,-2.007,-0.28671428571428575,114,,./report/pdb_by_site/site_all_114_33_1.sdf
34,-4.659999999999999,-0.6657142857142856,3,,./report/pdb_by_site/site_all_3_34_1.sdf
34,-4.529999999999999,-0.647142857142857,17,,./report/pdb_by_site/site_all_17_34_1.sdf
34,-4.390000000000001,-0.6271428571428572,2,,./report/pdb_by_site/site_all_2_34_1.sdf
34,-4.2700000000000005,-0.6100000000000001,9,,./report/pdb_by_site/site_all_9_34_1.sdf
34,-4.05,-0.5785714285714285,41,,./report/pdb_by_site/site_all_41_34_1.sdf
34,-3.9200000000000004,-0.56,2,,./report/pdb_by_site/site_all_2_34_2.sdf
34,-3.9000000000000004,-0.5571428571428572,30,,./report/pdb_by_site/site_all_30_34_1.sdf
34,-3.87,-0.5528571428571428,10,,./report/pdb_by_site/site_all_10_34_1.sdf
34,-3.78,-0.5399999999999999,11,,./report/pdb_by_site/site_all_11_34_1.sdf
34,-3.7299999999999995,-0.5328571428571428,18,,./report/pdb_by_site/site_all_18_34_1.sdf
34,-3.7,-0.5285714285714286,25,,./report/pdb_by_site/site_all_25_34_1.sdf
34,-3.6099999999999994,-0.5157142857142857,10,,./report/pdb_by_site/site_all_10_34_2.sdf
34,-3.5799999999999996,-0.5114285714285713,5,,./report/pdb_by_site/site_all_5_34_1.sdf
34,-3.5020000000000002,-0.5002857142857143,4,,./report/pdb_by_site/site_all_4_34_1.sdf
34,-3.4499999999999997,-0.4928571428571428,3,,./report/pdb_by_site/site_all_3_34_2.sdf
34,-3.4299999999999997,-0.48999999999999994,12,,./report/pdb_by_site/site_all_12_34_1.sdf
34,-3.35,-0.4785714285714286,57,,./report/pdb_by_site/site_all_57_34_1.sdf
34,-3.2900000000000005,-0.4700000000000001,24,,./report/pdb_by_site/site_all_24_34_1.sdf
34,-3.27,-0.46714285714285714,26,,./report/pdb_by_site/site_all_26_34_1.sdf
34,-3.2600000000000002,-0.46571428571428575,70,,./report/pdb_by_site/site_all_70_34_1.sdf
34,-3.2299999999999995,-0.46142857142857135,19,,./report/pdb_by_site/site_all_19_34_1.sdf
34,-3.1900000000000004,-0.4557142857142858,3,,./report/pdb_by_site/site_all_3_34_3.sdf
34,-3.1599999999999997,-0.4514285714285714,27,,./report/pdb_by_site/site_all_27_34_1.sdf
34,-3.1300000000000003,-0.4471428571428572,22,,./report/pdb_by_site/site_all_22_34_1.sdf
34,-3.1199999999999997,-0.4457142857142857,22,,./report/pdb_by_site/site_all_22_34_2.sdf
34,-3.05,-0.43571428571428567,49,,./report/pdb_by_site/site_all_49_34_1.sdf
34,-3.04,-0.4342857142857143,20,,./report/pdb_by_site/site_all_20_34_1.sdf
34,-2.97,-0.4242857142857143,80,,./report/pdb_by_site/site_all_80_34_1.sdf
34,-2.92,-0.41714285714285715,58,,./report/pdb_by_site/site_all_58_34_1.sdf
34,-2.9099999999999997,-0.41571428571428565,36,,./report/pdb_by_site/site_all_36_34_1.sdf
34,-2.8299999999999996,-0.40428571428571425,67,,./report/pdb_by_site/site_all_67_34_1.sdf
34,-2.82,-0.40285714285714286,45,,./report/pdb_by_site/site_all_45_34_1.sdf
34,-2.75,-0.39285714285714285,96,,./report/pdb_by_site/site_all_96_34_1.sdf
34,-2.6999999999999993,-0.3857142857142856,5,,./report/pdb_by_site/site_all_5_34_2.sdf
34,-2.657,-0.37957142857142856,98,,./report/pdb_by_site/site_all_98_34_1.sdf
34,-2.6500000000000004,-0.3785714285714286,21,,./report/pdb_by_site/site_all_21_34_1.sdf
34,-2.63,-0.3757142857142857,44,,./report/pdb_by_site/site_all_44_34_1.sdf
34,-2.59,-0.37,70,,./report/pdb_by_site/site_all_70_34_2.sdf
34,-2.5500000000000003,-0.3642857142857143,105,,./report/pdb_by_site/site_all_105_34_1.sdf
34,-2.51,-0.35857142857142854,58,,./report/pdb_by_site/site_all_58_34_2.sdf
34,-2.5000000000000004,-0.3571428571428572,87,,./report/pdb_by_site/site_all_87_34_1.sdf
34,-2.4699999999999998,-0.3528571428571428,91,,./report/pdb_by_site/site_all_91_34_1.sdf
34,-2.46,-0.3514285714285714,77,,./report/pdb_by_site/site_all_77_34_1.sdf
34,-2.46,-0.3514285714285714,79,,./report/pdb_by_site/site_all_79_34_1.sdf
34,-2.4499999999999997,-0.35,15,,./report/pdb_by_site/site_all_15_34_1.sdf
34,-2.39,-0.34142857142857147,30,,./report/pdb_by_site/site_all_30_34_2.sdf
34,-2.32,-0.3314285714285714,111,,./report/pdb_by_site/site_all_111_34_1.sdf
34,-2.3000000000000003,-0.3285714285714286,24,,./report/pdb_by_site/site_all_24_34_2.sdf
34,-2.295,-0.32785714285714285,56,,./report/pdb_by_site/site_all_56_34_1.sdf
34,-2.28,-0.3257142857142857,21,,./report/pdb_by_site/site_all_21_34_2.sdf
34,-2.2300000000000004,-0.3185714285714286,85,,./report/pdb_by_site/site_all_85_34_1.sdf
34,-2.21,-0.3157142857142857,57,,./report/pdb_by_site/site_all_57_34_2.sdf
34,-2.19,-0.31285714285714283,69,,./report/pdb_by_site/site_all_69_34_1.sdf
34,-2.19,-0.31285714285714283,111,,./report/pdb_by_site/site_all_111_34_2.sdf
34,-2.18,-0.31142857142857144,121,,./report/pdb_by_site/site_all_121_34_1.sdf
34,-2.18,-0.31142857142857144,41,,./report/pdb_by_site/site_all_41_34_2.sdf
34,-2.1700000000000004,-0.31000000000000005,30,,./report/pdb_by_site/site_all_30_34_3.sdf
34,-2.17,-0.31,74,,./report/pdb_by_site/site_all_74_34_1.sdf
34,-2.17,-0.31,57,,./report/pdb_by_site/site_all_57_34_3.sdf
34,-2.15,-0.3071428571428571,26,,./report/pdb_by_site/site_all_26_34_2.sdf
34,-2.15,-0.3071428571428571,85,,./report/pdb_by_site/site_all_85_34_2.sdf
34,-2.13,-0.30428571428571427,93,,./report/pdb_by_site/site_all_93_34_1.sdf
34,-2.12,-0.3028571428571429,67,,./report/pdb_by_site/site_all_67_34_2.sdf
34,-2.1100000000000003,-0.3014285714285715,129,,./report/pdb_by_site/site_all_129_34_1.sdf
34,-2.1100000000000003,-0.3014285714285715,10,,./report/pdb_by_site/site_all_10_34_3.sdf
34,-2.09,-0.29857142857142854,11,,./report/pdb_by_site/site_all_11_34_2.sdf
34,-2.08,-0.29714285714285715,115,,./report/pdb_by_site/site_all_115_34_1.sdf
